notebook,source_table,source_column,destination_table,destination_column,transformation_type,transformation_expr
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),interestrate,check_momo_scheme (dlc_data.db),interestrate,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),lms_intrate,check_momo_scheme (dlc_data.db),lms_intrate,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),loan_amount,check_momo_scheme (dlc_data.db),loan_amount,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),loan_code,check_momo_scheme (dlc_data.db),loan_code,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),loan_term,check_momo_scheme (dlc_data.db),loan_term,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),loanstatus,check_momo_scheme (dlc_data.db),loanstatus,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),merchant,check_momo_scheme (dlc_data.db),merchant,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),merchant_group,check_momo_scheme (dlc_data.db),merchant_group,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),momo_pilot_name,check_momo_scheme (dlc_data.db),momo_pilot_name,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),momo_score,check_momo_scheme (dlc_data.db),momo_score,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),pilot,check_momo_scheme (dlc_data.db),pilot,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),momo_pilot_name,check_momo_scheme (dlc_data.db),pilot,CONDITIONAL,"when(col(""momo_pilot_name"")!='', col(""momo_pilot_name"""
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),reloanevent,check_momo_scheme (dlc_data.db),pilot,CONDITIONAL,"when(((col('updated_on')>=20250406) & (col('momo_score') >= 633) & (col('reloanevent')==0) & (col(""loan_term"")==1"
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),updated_on,check_momo_scheme (dlc_data.db),pilot,CONDITIONAL,"when(((col('updated_on')>=20250406) & (col('momo_score') >= 633) & (col('reloanevent')==0) & (col(""loan_term"")==1"
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),momo_score,check_momo_scheme (dlc_data.db),pilot,CONDITIONAL,"when(((col('updated_on')>=20250406) & (col('momo_score') >= 633) & (col('reloanevent')==0) & (col(""loan_term"")==1"
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),loan_term,check_momo_scheme (dlc_data.db),pilot,CONDITIONAL,"when(((col('updated_on')>=20250406) & (col('momo_score') >= 633) & (col('reloanevent')==0) & (col(""loan_term"")==1"
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),stg_momo_pilot_name,check_momo_scheme (dlc_data.db),pilot,CONDITIONAL,when(col('stg_momo_pilot_name'
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),merchant,check_momo_scheme (dlc_data.db),reloan,CONDITIONAL,"when( (col(""merchant"") == ""MERCHANT"") & (col(""reloan"""
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),reloan,check_momo_scheme (dlc_data.db),reloan,CONDITIONAL,"when( (col(""merchant"") == ""MERCHANT"") & (col(""reloan"""
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),reloanevent,check_momo_scheme (dlc_data.db),reloanevent,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),_LITERAL_,check_momo_scheme (dlc_data.db),seq,LITERAL,row_number(
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),term,check_momo_scheme (dlc_data.db),term,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),to_at,check_momo_scheme (dlc_data.db),to_at,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),updated_on,check_momo_scheme (dlc_data.db),updated_on,DIRECT,
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),_LITERAL_,check_momo_scheme (dlc_data.db),updated_on,LITERAL,"date_format('updated_on','yyyyMMdd'"
./matrix_tenor/momo_scheme_daily.ipynb,loan_by_utm_source (vc_fi_data.db),version,check_momo_scheme (dlc_data.db),version,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),claim,collection_current (dlc_data.db),claim,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),claim,collection_current (dlc_data.db),claim,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),collection_group,collection_current (dlc_data.db),collection_group,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),collection_group,collection_current (dlc_data.db),collection_group,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),contract_id,collection_current (dlc_data.db),contract_id,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),contract_id,collection_current (dlc_data.db),contract_id,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),delivery_group,collection_current (dlc_data.db),delivery_group,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),delivery_group,collection_current (dlc_data.db),delivery_group,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),deliverygroup,collection_current (dlc_data.db),deliverygroup,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),deliverygroup,collection_current (dlc_data.db),deliverygroup,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),email,collection_current (dlc_data.db),email,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),email,collection_current (dlc_data.db),email,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),furthest_due_date,collection_current (dlc_data.db),furthest_due_date,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),furthest_due_date,collection_current (dlc_data.db),furthest_due_date,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),furthest_due_number,collection_current (dlc_data.db),furthest_due_number,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),furthest_due_number,collection_current (dlc_data.db),furthest_due_number,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),loan_id,collection_current (dlc_data.db),loan_id,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),loan_id,collection_current (dlc_data.db),loan_id,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),log_time,collection_current (dlc_data.db),log_time,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),log_time,collection_current (dlc_data.db),log_time,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),date_key,collection_current (dlc_data.db),month,STRING_EXPR,"substring(col(""date_key"""
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),date_key,collection_current (dlc_data.db),month,STRING_EXPR,"substring(col(""date_key"""
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),nearest_due_date,collection_current (dlc_data.db),nearest_due_date,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),nearest_due_date,collection_current (dlc_data.db),nearest_due_date,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),nearest_due_number,collection_current (dlc_data.db),nearest_due_number,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),nearest_due_number,collection_current (dlc_data.db),nearest_due_number,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),payback_date,collection_current (dlc_data.db),payback_date,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),payback_date,collection_current (dlc_data.db),payback_date,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),_LITERAL_,collection_current (dlc_data.db),row_number,LITERAL,row_number(
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),_LITERAL_,collection_current (dlc_data.db),row_number,LITERAL,row_number(
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),user_id,collection_current (dlc_data.db),user_id,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),user_id,collection_current (dlc_data.db),user_id,DIRECT,
./disbursement/collection_current_daily.ipynb,collection_history (dlc_data.db),verification_id,collection_current (dlc_data.db),verification_id,DIRECT,
./disbursement/collection_current_init.ipynb,collection_history (dlc_data.db),verification_id,collection_current (dlc_data.db),verification_id,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),collection_group,collection_history (dlc_data.db),collection_group,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),current_dpd,collection_history (dlc_data.db),collection_group,CONDITIONAL,"when((col(""current_dpd"") >= -10) & (col(""current_dpd"") <= 0), lit(""B0"""
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),collection_group,collection_history (dlc_data.db),collection_group,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),current_dpd,collection_history (dlc_data.db),collection_group,CONDITIONAL,"when((col(""current_dpd"") >= -5) & (col(""current_dpd"") <= 0), lit(""B0"""
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),contract_code,collection_history (dlc_data.db),contract_code,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),contract_code,collection_history (dlc_data.db),contract_code,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),contract_id,collection_history (dlc_data.db),contract_id,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),contract_id,collection_history (dlc_data.db),contract_id,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),current_dpd,collection_history (dlc_data.db),current_dpd,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),current_dpd,collection_history (dlc_data.db),current_dpd,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),date_key,collection_history (dlc_data.db),date_key,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),_LITERAL_,collection_history (dlc_data.db),date_key,LITERAL,lit(dk
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),date_key,collection_history (dlc_data.db),date_key,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),_LITERAL_,collection_history (dlc_data.db),date_key,LITERAL,"date_format(""logtime"", ""yyyyMMdd"""
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),date_month,collection_history (dlc_data.db),date_month,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),_LITERAL_,collection_history (dlc_data.db),date_month,LITERAL,"date_format(""log_time"", ""yyyyMM"""
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),date_month,collection_history (dlc_data.db),date_month,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),_LITERAL_,collection_history (dlc_data.db),date_month,LITERAL,"date_format(""log_time"", ""yyyyMM"""
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),_LITERAL_,collection_history (dlc_data.db),dense_rank,LITERAL,dense_rank(
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),_LITERAL_,collection_history (dlc_data.db),dense_rank,LITERAL,dense_rank(
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),due_number,collection_history (dlc_data.db),due_number,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),due_number,collection_history (dlc_data.db),due_number,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),email,collection_history (dlc_data.db),email,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),email,collection_history (dlc_data.db),email,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),furthest_due_date,collection_history (dlc_data.db),furthest_due_date,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),furthest_due_date,collection_history (dlc_data.db),furthest_due_date,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),furthest_due_number,collection_history (dlc_data.db),furthest_due_number,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),furthest_due_number,collection_history (dlc_data.db),furthest_due_number,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),installment_end_date,collection_history (dlc_data.db),installment_end_date,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),installment_end_date,collection_history (dlc_data.db),installment_end_date,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),installment_end_date,collection_history (dlc_data.db),installment_end_month,DATE_EXPR,"date_format(col(""installment_end_date""), ""yyyyMM"""
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),installment_end_date,collection_history (dlc_data.db),installment_end_month,DATE_EXPR,"date_format(col(""installment_end_date""), ""yyyyMM"""
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),loan_id,collection_history (dlc_data.db),loan_id,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),loan_id,collection_history (dlc_data.db),loan_id,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),loanid,collection_history (dlc_data.db),loanid,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),loanid,collection_history (dlc_data.db),loanid,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),log_time,collection_history (dlc_data.db),log_time,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),min_log_time,collection_history (dlc_data.db),log_time,CONDITIONAL,"when(col('min_log_time')<col('log_time'), col('min_log_time'"
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),log_time,collection_history (dlc_data.db),log_time,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),nearest_due_date,collection_history (dlc_data.db),nearest_due_date,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),nearest_due_date,collection_history (dlc_data.db),nearest_due_date,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),nearest_due_number,collection_history (dlc_data.db),nearest_due_number,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),nearest_due_number,collection_history (dlc_data.db),nearest_due_number,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),payback_date,collection_history (dlc_data.db),payback_date,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),payback_date,collection_history (dlc_data.db),payback_date,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),paybackdate,collection_history (dlc_data.db),paybackdate,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),paybackdate,collection_history (dlc_data.db),paybackdate,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),previous_date_key,collection_history (dlc_data.db),previous_date_key,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),log_time,collection_history (dlc_data.db),previous_date_key,DATE_EXPR,"date_format(date_add(col(""log_time""),-1), ""yyyyMMdd"""
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),previous_date_key,collection_history (dlc_data.db),previous_date_key,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),log_time,collection_history (dlc_data.db),previous_date_key,DATE_EXPR,"date_format(date_add(col(""log_time""),-1), ""yyyyMMdd"""
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),process_date_key,collection_history (dlc_data.db),process_date_key,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),_LITERAL_,collection_history (dlc_data.db),seq,LITERAL,row_number(
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),user_id,collection_history (dlc_data.db),user_id,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),user_id,collection_history (dlc_data.db),user_id,DIRECT,
./disbursement/collection_history_daily.ipynb,collection_history (dlc_data.db),userid,collection_history (dlc_data.db),userid,DIRECT,
./disbursement/collection_history_init.ipynb,data_claim_collection (dlc_data.db),userid,collection_history (dlc_data.db),userid,DIRECT,
